,ts,id,T,P
10892,108.165,BARO0,30.95,96957
10893,108.175,BARO0,30.97,96988
10894,108.185,BARO0,30.98,96968
10895,108.195,BARO0,30.96,96978
10896,108.205,BARO0,30.97,96981
10897,108.215,BARO0,30.97,96984
10898,108.225,BARO0,30.97,96964
10899,108.235,BARO0,30.95,96946
10900,108.245,BARO0,30.98,96975
10901,108.255,BARO0,30.96,96944
10902,108.265,BARO0,30.97,96925
10903,108.275,BARO0,30.95,96944
10904,108.285,BARO0,30.95,96937
10905,108.295,BARO0,30.96,96912
10906,108.305,BARO0,30.96,96902
10907,108.315,BARO0,30.95,96897
10908,108.325,BARO0,30.95,96879
10909,108.335,BARO0,30.98,96882
10910,108.345,BARO0,30.96,96866
10911,108.355,BARO0,30.97,96900
10912,108.365,BARO0,30.98,96875
10913,108.375,BARO0,30.94,96886
10914,108.385,BARO0,30.94,96899
10915,108.395,BARO0,30.95,96898
10916,108.405,BARO0,30.95,96869
10917,108.415,BARO0,30.95,96864
10918,108.425,BARO0,30.96,96878
10919,108.435,BARO0,30.94,96856
10920,108.445,BARO0,30.96,96856
10921,108.455,BARO0,30.95,96869
10922,108.465,BARO0,30.96,96847
10923,108.475,BARO0,30.95,96891
10924,108.485,BARO0,30.97,96870
10925,108.495,BARO0,30.94,96879
10926,108.505,BARO0,30.94,96896
10927,108.515,BARO0,30.95,96905
10928,108.525,BARO0,30.95,96901
10929,108.535,BARO0,30.96,96888
10930,108.545,BARO0,30.96,96902
10931,108.555,BARO0,30.94,96911
10932,108.565,BARO0,30.96,96940
10933,108.575,BARO0,30.96,96942
10934,108.585,BARO0,30.94,96953
10935,108.595,BARO0,30.94,96948
10936,108.605,BARO0,30.94,96966
10937,108.615,BARO0,30.94,96996
10938,108.625,BARO0,30.94,97018
10939,108.635,BARO0,30.93,97025
10940,108.645,BARO0,30.96,97073
10941,108.655,BARO0,30.94,97045
10942,108.665,BARO0,30.94,97099
10943,108.675,BARO0,30.94,97097
10944,108.685,BARO0,30.93,97089
10945,108.695,BARO0,30.94,97140
10946,108.705,BARO0,30.94,97142
10947,108.715,BARO0,30.95,97150
10948,108.725,BARO0,30.94,97146
10949,108.735,BARO0,30.95,97142
10950,108.745,BARO0,30.94,97162
10951,108.755,BARO0,30.93,97153
10952,108.765,BARO0,30.94,97176
10953,108.775,BARO0,30.94,97158
10954,108.785,BARO0,30.94,97177
10955,108.795,BARO0,30.95,97196
10956,108.805,BARO0,30.94,97184
10957,108.815,BARO0,30.94,97167
10958,108.825,BARO0,30.94,97164
10959,108.835,BARO0,30.95,97147
10960,108.845,BARO0,30.96,97181
10961,108.855,BARO0,30.96,97158
10962,108.865,BARO0,30.94,97133
10963,108.875,BARO0,30.95,97123
10964,108.885,BARO0,30.94,97116
10965,108.895,BARO0,30.91,97103
10966,108.905,BARO0,30.94,97056
10967,108.915,BARO0,30.93,97046
10968,108.925,BARO0,30.94,97031
10969,108.935,BARO0,30.92,97026
10970,108.945,BARO0,30.94,97031
10971,108.955,BARO0,30.95,97006
10972,108.965,BARO0,30.94,97008
10973,108.975,BARO0,30.96,97019
10974,108.985,BARO0,30.94,97030
10975,108.995,BARO0,30.92,97028
10976,109.005,BARO0,30.94,97025
10977,109.015,BARO0,30.93,97015
10978,109.025,BARO0,30.93,97019
10979,109.035,BARO0,30.91,97070
10980,109.045,BARO0,30.93,97032
10981,109.055,BARO0,30.94,97019
10982,109.065,BARO0,30.92,97024
10983,109.075,BARO0,30.94,97020
10984,109.085,BARO0,30.93,97031
10985,109.095,BARO0,30.94,97036
10986,109.105,BARO0,30.93,97033
10987,109.115,BARO0,30.94,97057
10988,109.125,BARO0,30.93,97050
10989,109.135,BARO0,30.93,97056
10990,109.145,BARO0,30.95,97068
10991,109.155,BARO0,30.94,97048
10992,109.165,BARO0,30.94,97081
10993,109.175,BARO0,30.95,97098
10994,109.185,BARO0,30.93,97109
10995,109.195,BARO0,30.93,97099
10996,109.205,BARO0,30.93,97099
10997,109.215,BARO0,30.93,97125
10998,109.225,BARO0,30.94,97130
10999,109.235,BARO0,30.93,97125
11000,109.245,BARO0,30.92,97139
11001,109.255,BARO0,30.93,97162
11002,109.265,BARO0,30.94,97158
11003,109.275,BARO0,30.91,97166
11004,109.285,BARO0,30.91,97188
11005,109.295,BARO0,30.93,97185
11006,109.305,BARO0,30.93,97210
11007,109.315,BARO0,30.93,97210
11008,109.325,BARO0,30.92,97220
11009,109.335,BARO0,30.93,97224
11010,109.345,BARO0,30.91,97224
11011,109.355,BARO0,30.93,97254
11012,109.365,BARO0,30.92,97254
11013,109.375,BARO0,30.94,97254
11014,109.385,BARO0,30.92,97253
11015,109.395,BARO0,30.94,97279
11016,109.405,BARO0,30.92,97274
11017,109.415,BARO0,30.93,97293
11018,109.425,BARO0,30.92,97297
11019,109.435,BARO0,30.91,97309
11020,109.445,BARO0,30.93,97312
11021,109.455,BARO0,30.93,97284
11022,109.465,BARO0,30.91,97263
11023,109.475,BARO0,30.91,97354
11024,109.485,BARO0,30.92,97378
11025,109.495,BARO0,30.92,98857
11026,109.505,BARO0,30.92,102022
11027,109.515,BARO0,31.11,98923
11028,109.525,BARO0,32.4,97018
11029,109.535,BARO0,32.94,97347
11030,109.545,BARO0,33.18,97304
11031,109.555,BARO0,33.33,97267
11032,109.565,BARO0,33.43,97282
11033,109.575,BARO0,33.54,97292
11034,109.585,BARO0,33.66,97295
11035,109.595,BARO0,33.81,97273
11036,109.605,BARO0,33.91,97286
11037,109.615,BARO0,34.04,97254
11038,109.625,BARO0,34.17,97249
11039,109.635,BARO0,34.31,97251
11040,109.645,BARO0,34.45,97242
11041,109.655,BARO0,34.57,97204
11042,109.665,BARO0,34.71,97179
11043,109.675,BARO0,34.87,97195
11044,109.685,BARO0,35.0,97180
11045,109.695,BARO0,35.13,97186
11046,109.705,BARO0,35.26,97169
11047,109.715,BARO0,35.4,97173
11048,109.725,BARO0,35.54,97197
11049,109.735,BARO0,35.67,97225
11050,109.745,BARO0,35.81,97225
11051,109.755,BARO0,35.95,97210
11052,109.765,BARO0,36.09,97187
11053,109.775,BARO0,36.23,97214
11054,109.785,BARO0,36.35,97204
11055,109.795,BARO0,36.46,97157
11056,109.805,BARO0,36.6,97172
11057,109.815,BARO0,36.71,97140
11058,109.825,BARO0,36.85,97172
11059,109.835,BARO0,36.95,97155
11060,109.845,BARO0,37.07,97175
11061,109.855,BARO0,37.18,97184
11062,109.865,BARO0,37.29,97190
11063,109.875,BARO0,37.39,97263
11064,109.885,BARO0,37.51,97288
11065,109.895,BARO0,37.62,97334
11066,109.905,BARO0,37.69,97372
11067,109.915,BARO0,37.8,97350
11068,109.925,BARO0,37.88,97416
11069,109.935,BARO0,38.0,97439
11070,109.945,BARO0,38.08,97417
11071,109.955,BARO0,38.14,97456
11072,109.965,BARO0,38.24,97426
11073,109.975,BARO0,38.28,97452
11074,109.985,BARO0,38.38,97458
11075,109.995,BARO0,38.46,97448
11076,110.005,BARO0,38.51,97429
11077,110.015,BARO0,38.57,97389
11078,110.025,BARO0,38.65,97406
11079,110.035,BARO0,38.7,97467
11080,110.045,BARO0,38.8,97458
11081,110.055,BARO0,38.84,97430
11082,110.065,BARO0,38.92,97454
11083,110.075,BARO0,38.96,97440
11084,110.085,BARO0,39.02,97453
11085,110.095,BARO0,39.08,97449
11086,110.105,BARO0,39.13,97431
11087,110.115,BARO0,39.18,97386
11088,110.125,BARO0,39.22,97319
11089,110.135,BARO0,39.23,97111
11090,110.145,BARO0,39.22,96957
11091,110.155,BARO0,39.26,97017
11092,110.165,BARO0,39.36,97120
11093,110.175,BARO0,39.38,97000
11094,110.185,BARO0,39.34,97063
11095,110.195,BARO0,39.39,97144
11096,110.205,BARO0,39.51,97326
11097,110.215,BARO0,39.58,97356
11098,110.225,BARO0,39.61,97376
11099,110.235,BARO0,39.68,97381
11100,110.245,BARO0,39.7,97371
11101,110.255,BARO0,39.72,97394
11102,110.265,BARO0,39.74,97415
11103,110.275,BARO0,39.77,97430
11104,110.285,BARO0,39.8,97419
11105,110.295,BARO0,39.83,97425
11106,110.305,BARO0,39.85,97432
11107,110.315,BARO0,39.87,97443
11108,110.325,BARO0,39.9,97451
11109,110.335,BARO0,39.92,97474
11110,110.345,BARO0,39.93,97456
11111,110.355,BARO0,39.96,97463
11112,110.365,BARO0,39.98,97478
11113,110.375,BARO0,39.99,97501
11114,110.385,BARO0,39.99,97488
11115,110.395,BARO0,40.01,97497
11116,110.405,BARO0,40.05,97503
11117,110.415,BARO0,40.06,97499
11118,110.425,BARO0,40.07,97502
11119,110.435,BARO0,40.07,97512
11120,110.445,BARO0,40.09,97503
11121,110.455,BARO0,40.1,97522
11122,110.465,BARO0,40.11,97540
11123,110.475,BARO0,40.13,97536
11124,110.485,BARO0,40.12,97557
11125,110.495,BARO0,40.12,97513
11126,110.505,BARO0,40.15,97516
11127,110.515,BARO0,40.15,97527
11128,110.525,BARO0,40.15,97533
11129,110.535,BARO0,40.16,97535
11130,110.545,BARO0,40.15,97524
11131,110.555,BARO0,40.18,97521
11132,110.565,BARO0,40.17,97540
11133,110.575,BARO0,40.18,97556
11134,110.585,BARO0,40.17,97536
11135,110.595,BARO0,40.15,97489
11136,110.605,BARO0,40.19,97508
11137,110.615,BARO0,40.18,97530
11138,110.625,BARO0,40.19,97533
11139,110.635,BARO0,40.18,97515
11140,110.645,BARO0,40.18,97567
11141,110.655,BARO0,40.18,97552
11142,110.665,BARO0,40.18,97548
11143,110.675,BARO0,40.18,97526
11144,110.685,BARO0,40.16,97523
11145,110.695,BARO0,40.17,97518
11146,110.705,BARO0,40.16,97524
11147,110.715,BARO0,40.16,97520
11148,110.725,BARO0,40.16,97522
11149,110.735,BARO0,40.16,97490
11150,110.745,BARO0,40.16,97518
11151,110.755,BARO0,40.13,97508
11152,110.765,BARO0,40.13,97547
11153,110.775,BARO0,40.12,97549
11154,110.785,BARO0,40.12,97518
11155,110.795,BARO0,40.1,97529
11156,110.805,BARO0,40.12,97546
11157,110.815,BARO0,40.1,97551
11158,110.825,BARO0,40.1,97563
11159,110.835,BARO0,40.11,97563
11160,110.845,BARO0,40.09,97586
11161,110.855,BARO0,40.08,97578
11162,110.865,BARO0,40.08,97569
11163,110.875,BARO0,40.07,97596
11164,110.885,BARO0,40.06,97612
11165,110.895,BARO0,40.06,97609
11166,110.905,BARO0,40.05,97610
11167,110.915,BARO0,40.03,97590
11168,110.925,BARO0,40.03,97614
11169,110.935,BARO0,40.01,97629
11170,110.945,BARO0,40.01,97618
11171,110.955,BARO0,40.0,97593
11172,110.965,BARO0,40.01,97641
11173,110.975,BARO0,39.98,97624
11174,110.985,BARO0,39.98,97627
11175,110.995,BARO0,39.99,97595
11176,111.005,BARO0,39.96,97620
11177,111.015,BARO0,39.95,97644
11178,111.025,BARO0,39.95,97644
11179,111.035,BARO0,39.94,97653
11180,111.045,BARO0,39.93,97644
11181,111.055,BARO0,39.94,97675
11182,111.065,BARO0,39.95,97696
11183,111.075,BARO0,39.9,97705
11184,111.085,BARO0,39.9,97719
11185,111.095,BARO0,39.88,97734
11186,111.105,BARO0,39.88,97710
11187,111.115,BARO0,39.88,97737
11188,111.125,BARO0,39.86,97718
11189,111.135,BARO0,39.87,97705
11190,111.145,BARO0,39.85,97710
11191,111.155,BARO0,39.83,97730
11192,111.165,BARO0,39.83,97704
11193,111.175,BARO0,39.79,97708
11194,111.185,BARO0,39.82,97720
11195,111.195,BARO0,39.81,97735
11196,111.205,BARO0,39.8,97728
11197,111.215,BARO0,39.79,97733
11198,111.225,BARO0,39.79,97718
11199,111.235,BARO0,39.78,97698
11200,111.245,BARO0,39.77,97729
11201,111.255,BARO0,39.76,97722
11202,111.265,BARO0,39.77,97722
11203,111.275,BARO0,39.74,97731
11204,111.285,BARO0,39.71,97718
11205,111.295,BARO0,39.72,97717
11206,111.305,BARO0,39.71,97720
11207,111.315,BARO0,39.7,97719
11208,111.325,BARO0,39.7,97738
11209,111.335,BARO0,39.67,97751
11210,111.345,BARO0,39.69,97732
11211,111.355,BARO0,39.65,97728
11212,111.365,BARO0,39.67,97762
11213,111.375,BARO0,39.63,97733
11214,111.385,BARO0,39.64,97746
11215,111.395,BARO0,39.64,97762
11216,111.405,BARO0,39.63,97767
11217,111.415,BARO0,39.63,97746
11218,111.425,BARO0,39.61,97742
11219,111.435,BARO0,39.61,97760
11220,111.445,BARO0,39.6,97738
11221,111.455,BARO0,39.6,97754
11222,111.465,BARO0,39.6,97766
11223,111.475,BARO0,39.58,97762
11224,111.485,BARO0,39.55,97751
11225,111.495,BARO0,39.57,97776
11226,111.505,BARO0,39.56,97773
11227,111.515,BARO0,39.55,97759
11228,111.525,BARO0,39.54,97773
11229,111.535,BARO0,39.55,97798
11230,111.545,BARO0,39.52,97788
11231,111.555,BARO0,39.53,97797
11232,111.565,BARO0,39.51,97802
11233,111.575,BARO0,39.5,97795
11234,111.585,BARO0,39.51,97816
11235,111.595,BARO0,39.48,97798
11236,111.605,BARO0,39.48,97782
11237,111.615,BARO0,39.48,97789
11238,111.625,BARO0,39.47,97801
11239,111.635,BARO0,39.46,97821
11240,111.645,BARO0,39.48,97783
11241,111.655,BARO0,39.44,97814
11242,111.665,BARO0,39.47,97802
11243,111.675,BARO0,39.46,97811
11244,111.685,BARO0,39.44,97834
11245,111.695,BARO0,39.42,97803
11246,111.705,BARO0,39.42,97826
11247,111.715,BARO0,39.41,97836
11248,111.725,BARO0,39.41,97834
11249,111.735,BARO0,39.41,97836
11250,111.745,BARO0,39.38,97834
11251,111.755,BARO0,39.4,97842
11252,111.765,BARO0,39.39,97849
11253,111.775,BARO0,39.39,97854
11254,111.785,BARO0,39.37,97830
11255,111.795,BARO0,39.37,97831
11256,111.805,BARO0,39.36,97817
11257,111.815,BARO0,39.35,97817
11258,111.825,BARO0,39.35,97789
11259,111.835,BARO0,39.34,97807
11260,111.845,BARO0,39.33,97785
11261,111.855,BARO0,39.32,97831
11262,111.865,BARO0,39.34,97815
11263,111.875,BARO0,39.32,97818
11264,111.885,BARO0,39.31,97808
11265,111.895,BARO0,39.31,97812
11266,111.905,BARO0,39.3,97827
11267,111.915,BARO0,39.3,97819
11268,111.925,BARO0,39.28,97831
11269,111.935,BARO0,39.27,97815
11270,111.945,BARO0,39.3,97829
11271,111.955,BARO0,39.29,97862
11272,111.965,BARO0,39.26,97841
11273,111.975,BARO0,39.27,97863
11274,111.985,BARO0,39.26,97849
11275,111.995,BARO0,39.24,97895
11276,112.005,BARO0,39.25,97894
11277,112.015,BARO0,39.25,97901
11278,112.025,BARO0,39.24,97894
11279,112.035,BARO0,39.24,97905
11280,112.045,BARO0,39.22,97904
11281,112.055,BARO0,39.23,97909
11282,112.065,BARO0,39.22,97900
11283,112.075,BARO0,39.22,97917
11284,112.085,BARO0,39.21,97940
11285,112.095,BARO0,39.23,97945
11286,112.105,BARO0,39.21,97936
11287,112.115,BARO0,39.21,97932
11288,112.125,BARO0,39.2,97928
11289,112.135,BARO0,39.18,97939
11290,112.145,BARO0,39.19,97937
11291,112.155,BARO0,39.19,97964
11292,112.165,BARO0,39.19,97982
11293,112.175,BARO0,39.18,97965
11294,112.185,BARO0,39.19,97982
11295,112.195,BARO0,39.17,97971
11296,112.205,BARO0,39.17,97986
11297,112.215,BARO0,39.16,97994
11298,112.225,BARO0,39.17,97994
11299,112.235,BARO0,39.15,98006
11300,112.245,BARO0,39.15,97977
11301,112.255,BARO0,39.16,97988
11302,112.265,BARO0,39.17,97991
11303,112.275,BARO0,39.15,97971
11304,112.285,BARO0,39.14,97985
11305,112.295,BARO0,39.13,97961
11306,112.305,BARO0,39.14,97964
11307,112.315,BARO0,39.13,97975
11308,112.325,BARO0,39.14,97980
11309,112.335,BARO0,39.12,97949
11310,112.345,BARO0,39.14,98000
11311,112.355,BARO0,39.12,97993
11312,112.365,BARO0,39.13,97982
11313,112.375,BARO0,39.13,98005
11314,112.385,BARO0,39.11,98009
11315,112.395,BARO0,39.11,98021
11316,112.405,BARO0,39.1,98013
11317,112.415,BARO0,39.1,98001
11318,112.425,BARO0,39.1,97969
11319,112.435,BARO0,39.1,97961
11320,112.445,BARO0,39.08,97921
11321,112.455,BARO0,39.07,97926
11322,112.465,BARO0,39.09,97914
11323,112.475,BARO0,39.1,97964
11324,112.485,BARO0,39.09,97940
11325,112.495,BARO0,39.1,97902
11326,112.505,BARO0,39.08,97918
11327,112.515,BARO0,39.08,97904
11328,112.525,BARO0,39.08,97890
11329,112.535,BARO0,39.07,97926
11330,112.545,BARO0,39.06,97925
11331,112.555,BARO0,39.07,97885
11332,112.565,BARO0,39.06,97896
11333,112.575,BARO0,39.06,97940
11334,112.585,BARO0,39.03,97907
11335,112.595,BARO0,39.07,97907
11336,112.605,BARO0,39.06,97901
11337,112.615,BARO0,39.06,97890
11338,112.625,BARO0,39.05,97914
11339,112.635,BARO0,39.05,97938
11340,112.645,BARO0,39.03,97902
11341,112.655,BARO0,39.04,97929
11342,112.665,BARO0,39.04,97961
11343,112.675,BARO0,39.05,97953
11344,112.685,BARO0,39.06,97974
11345,112.695,BARO0,39.08,98003
11346,112.705,BARO0,39.03,98004
11347,112.715,BARO0,39.04,98041
11348,112.725,BARO0,39.04,98080
11349,112.735,BARO0,39.05,98104
11350,112.745,BARO0,39.02,98126
11351,112.755,BARO0,39.02,98137
11352,112.765,BARO0,39.02,98138
11353,112.775,BARO0,39.04,98150
11354,112.785,BARO0,39.03,98146
11355,112.795,BARO0,39.02,98145
11356,112.805,BARO0,39.03,98158
11357,112.815,BARO0,39.02,98152
11358,112.825,BARO0,39.02,98141
11359,112.835,BARO0,39.02,98125
11360,112.845,BARO0,39.02,98141
11361,112.855,BARO0,39.01,98166
11362,112.865,BARO0,39.03,98164
11363,112.875,BARO0,39.01,98138
11364,112.885,BARO0,39.01,98149
11365,112.895,BARO0,39.03,98187
11366,112.905,BARO0,39.02,98165
11367,112.915,BARO0,39.02,98145
11368,112.925,BARO0,39.01,98156
11369,112.935,BARO0,39.02,98139
11370,112.945,BARO0,39.01,98155
11371,112.955,BARO0,39.01,98112
11372,112.965,BARO0,39.01,98098
11373,112.975,BARO0,38.99,98119
11374,112.985,BARO0,38.99,98138
11375,112.995,BARO0,39.01,98133
11376,113.005,BARO0,38.99,98135
11377,113.015,BARO0,38.99,98124
11378,113.025,BARO0,38.99,98119
11379,113.035,BARO0,38.99,98154
11380,113.045,BARO0,39.01,98148
11381,113.055,BARO0,38.98,98146
11382,113.065,BARO0,38.99,98156
11383,113.075,BARO0,38.99,98146
11384,113.085,BARO0,38.97,98156
11385,113.095,BARO0,38.96,98155
11386,113.105,BARO0,38.99,98172
11387,113.115,BARO0,38.98,98154
11388,113.125,BARO0,38.98,98143
11389,113.135,BARO0,38.97,98153
11390,113.145,BARO0,38.97,98144
11391,113.155,BARO0,38.98,98157
11392,113.165,BARO0,38.99,98154
11393,113.175,BARO0,38.97,98142
11394,113.185,BARO0,38.98,98157
11395,113.195,BARO0,38.97,98183
11396,113.205,BARO0,38.97,98172
11397,113.215,BARO0,38.97,98188
11398,113.225,BARO0,38.95,98198
11399,113.235,BARO0,38.96,98223
11400,113.245,BARO0,38.97,98220
11401,113.255,BARO0,38.97,98219
11402,113.265,BARO0,38.95,98213
11403,113.275,BARO0,38.94,98243
11404,113.285,BARO0,38.93,98241
11405,113.295,BARO0,38.94,98267
11406,113.305,BARO0,38.94,98230
11407,113.315,BARO0,38.95,98236
11408,113.325,BARO0,38.94,98256
11409,113.335,BARO0,38.95,98252
11410,113.345,BARO0,38.97,98285
11411,113.355,BARO0,38.95,98261
11412,113.365,BARO0,38.93,98243
11413,113.375,BARO0,38.95,98240
11414,113.385,BARO0,38.95,98252
11415,113.395,BARO0,38.95,98244
11416,113.405,BARO0,38.95,98237
11417,113.415,BARO0,38.93,98242
11418,113.425,BARO0,38.93,98240
11419,113.435,BARO0,38.93,98244
11420,113.445,BARO0,38.91,98212
11421,113.455,BARO0,38.92,98222
11422,113.465,BARO0,38.93,98225
11423,113.475,BARO0,38.92,98235
11424,113.485,BARO0,38.94,98234
11425,113.495,BARO0,38.91,98201
11426,113.505,BARO0,38.92,98204
11427,113.515,BARO0,38.91,98236
11428,113.525,BARO0,38.91,98241
11429,113.535,BARO0,38.91,98237
11430,113.545,BARO0,38.91,98264
11431,113.555,BARO0,38.93,98258
11432,113.565,BARO0,38.91,98255
11433,113.575,BARO0,38.9,98245
11434,113.585,BARO0,38.92,98250
11435,113.595,BARO0,38.89,98254
11436,113.605,BARO0,38.92,98253
11437,113.615,BARO0,38.9,98263
11438,113.625,BARO0,38.9,98251
11439,113.635,BARO0,38.92,98264
11440,113.645,BARO0,38.92,98242
11441,113.655,BARO0,38.89,98293
11442,113.665,BARO0,38.9,98261
11443,113.675,BARO0,38.89,98263
11444,113.685,BARO0,38.89,98274
11445,113.695,BARO0,38.92,98263
11446,113.705,BARO0,38.9,98281
11447,113.715,BARO0,38.9,98295
11448,113.725,BARO0,38.89,98299
11449,113.735,BARO0,38.88,98297
11450,113.745,BARO0,38.88,98336
11451,113.755,BARO0,38.88,98306
11452,113.765,BARO0,38.9,98309
11453,113.775,BARO0,38.88,98301
11454,113.785,BARO0,38.87,98353
11455,113.795,BARO0,38.88,98333
11456,113.805,BARO0,38.86,98308
11457,113.815,BARO0,38.87,98329
11458,113.825,BARO0,38.88,98336
11459,113.835,BARO0,38.88,98337
11460,113.845,BARO0,38.88,98355
11461,113.855,BARO0,38.88,98341
11462,113.865,BARO0,38.86,98380
11463,113.875,BARO0,38.85,98367
11464,113.885,BARO0,38.87,98391
11465,113.895,BARO0,38.86,98335
11466,113.905,BARO0,38.87,98368
11467,113.915,BARO0,38.86,98396
11468,113.925,BARO0,38.86,98401
11469,113.935,BARO0,38.86,98426
11470,113.945,BARO0,38.85,98410
11471,113.955,BARO0,38.86,98418
11472,113.965,BARO0,38.86,98430
11473,113.975,BARO0,38.84,98391
11474,113.985,BARO0,38.86,98428
11475,113.995,BARO0,38.87,98410
11476,114.005,BARO0,38.85,98413
11477,114.015,BARO0,38.86,98452
11478,114.025,BARO0,38.85,98394
11479,114.035,BARO0,38.85,98414
11480,114.045,BARO0,38.88,98408
11481,114.055,BARO0,38.84,98419
11482,114.065,BARO0,38.85,98446
11483,114.075,BARO0,38.85,98459
11484,114.085,BARO0,38.85,98454
11485,114.095,BARO0,38.85,98448
11486,114.105,BARO0,38.85,98474
11487,114.115,BARO0,38.84,98466
11488,114.125,BARO0,38.85,98479
11489,114.135,BARO0,38.84,98486
11490,114.145,BARO0,38.83,98450
11491,114.155,BARO0,38.86,98495
11492,114.165,BARO0,38.83,98478
11493,114.175,BARO0,38.85,98468
11494,114.185,BARO0,38.85,98496
11495,114.195,BARO0,38.82,98490
11496,114.205,BARO0,38.82,98476
11497,114.215,BARO0,38.83,98482
11498,114.225,BARO0,38.83,98493
11499,114.235,BARO0,38.82,98508
11500,114.245,BARO0,38.81,98489
11501,114.255,BARO0,38.81,98545
11502,114.265,BARO0,38.82,98490
11503,114.275,BARO0,38.82,98516
11504,114.285,BARO0,38.8,98518
11505,114.295,BARO0,38.8,98519
11506,114.305,BARO0,38.82,98538
11507,114.315,BARO0,38.81,98531
11508,114.325,BARO0,38.81,98528
11509,114.335,BARO0,38.82,98527
11510,114.345,BARO0,38.81,98569
11511,114.355,BARO0,38.8,98504
11512,114.365,BARO0,38.8,98526
11513,114.375,BARO0,38.8,98521
11514,114.385,BARO0,38.81,98509
11515,114.395,BARO0,38.8,98499
11516,114.405,BARO0,38.8,98489
11517,114.415,BARO0,38.79,98482
11518,114.425,BARO0,38.79,98475
11519,114.435,BARO0,38.79,98476
11520,114.445,BARO0,38.78,98445
11521,114.455,BARO0,38.77,98477
11522,114.465,BARO0,38.78,98452
11523,114.475,BARO0,38.78,98431
11524,114.485,BARO0,38.77,98465
11525,114.495,BARO0,38.79,98494
11526,114.505,BARO0,38.78,98462
11527,114.515,BARO0,38.77,98460
11528,114.525,BARO0,38.77,98459
11529,114.535,BARO0,38.76,98469
11530,114.545,BARO0,38.76,98459
11531,114.555,BARO0,38.73,98458
11532,114.565,BARO0,38.76,98487
11533,114.575,BARO0,38.75,98454
11534,114.585,BARO0,38.76,98466
11535,114.595,BARO0,38.76,98444
11536,114.605,BARO0,38.75,98440
11537,114.615,BARO0,38.75,98441
11538,114.625,BARO0,38.74,98458
11539,114.635,BARO0,38.75,98460
11540,114.645,BARO0,38.76,98487
11541,114.655,BARO0,38.75,98482
11542,114.665,BARO0,38.73,98469
11543,114.675,BARO0,38.74,98493
11544,114.685,BARO0,38.74,98509
11545,114.695,BARO0,38.73,98474
11546,114.705,BARO0,38.73,98523
11547,114.715,BARO0,38.73,98511
11548,114.725,BARO0,38.72,98542
11549,114.735,BARO0,38.73,98549
11550,114.745,BARO0,38.74,98607
11551,114.755,BARO0,38.72,98598
11552,114.765,BARO0,38.72,98599
11553,114.775,BARO0,38.73,98647
11554,114.785,BARO0,38.71,98661
11555,114.795,BARO0,38.71,98678
11556,114.805,BARO0,38.7,98667
11557,114.815,BARO0,38.71,98682
11558,114.825,BARO0,38.71,98688
11559,114.835,BARO0,38.71,98674
11560,114.845,BARO0,38.71,98699
11561,114.855,BARO0,38.72,98709
11562,114.865,BARO0,38.73,98715
11563,114.875,BARO0,38.71,98696
11564,114.885,BARO0,38.7,98709
11565,114.895,BARO0,38.72,98709
11566,114.905,BARO0,38.72,98715
